p-OCH3,0.395024235350787,0.443195101778289,0.496583225384867,0.444934187504648,0.050801825051452
p-CH3,0.714153874383669,0.594529822805732,0.519064891873194,0.609249529687532,0.098373929992949
p-Br,1.89235055050088,1.85388598511129,1.37427896099051,1.70683849886756,0.288646436618224
m-Br,2.88630748578765,2.53973571902509,2.0539371479228,2.49332678424518,0.418121318231763
